Country,Year,Sex,Age,Value
Bulgaria,2018,Female,75,213859
Bulgaria,2018,Female,80,212761
Bulgaria,2018,Female,85,232894
Bulgaria,2018,Female,90,230663
Bulgaria,2018,Female,95,248623
Bulgaria,2018,Female,100,247388
Bulgaria,2018,Female,100,251862
French Guiana,2018,Both Sexes,Total,1023
Bulgaria,2017,Male,0,101225
Bulgaria,2017,Male,5,96917
Bulgaria,2017,Male,10,73718
Bulgaria,2017,Male,15,73177
Bulgaria,2017,Male,20,35817
Bulgaria,2017,Male,25,35687
Bulgaria,2017,Male,30,11212
Bulgaria,2017,Male,35,11540
Bulgaria,2017,Male,40,2666
Bulgaria,2017,Male,45,2902
Bulgaria,2017,Male,50,625
Bulgaria,2017,Male,55,734
Bulgaria,2017,Male,60,155720
Bulgaria,2017,Male,65,154869
Bulgaria,2017,Male,70,31948
Bulgaria,2017,Male,75,31704
Bulgaria,2017,Male,80,32390
Bulgaria,2017,Male,85,32292
Bulgaria,2017,Male,90,172715
Bulgaria,2017,Male,95,173262
Bulgaria,2017,Male,100,178665
Bulgaria,2017,Male,100,203474
Bulgaria,2017,Female,0,245764
Bulgaria,2017,Female,5,242751
Bulgaria,2017,Female,10,259681
Bulgaria,2017,Female,15,256605
Bulgaria,2017,Female,20,278402
Bulgaria,2017,Female,25,275965
Bulgaria,2017,Female,30,207735
Bulgaria,2017,Female,35,218526
Bulgaria,2017,Female,40,143204
Bulgaria,2017,Female,45,138089
Bulgaria,2017,Female,50,114185
Bulgaria,2017,Female,55,113398
Bulgaria,2017,Female,60,60047
Bulgaria,2017,Female,65,59300
Bulgaria,2017,Female,70,19069
Bulgaria,2017,Female,75,19934
Bulgaria,2017,Female,80,5108
Bulgaria,2017,Female,85,5356
Bulgaria,2017,Female,90,1194
Bulgaria,2017,Female,95,1430
Bulgaria,2017,Female,100,6963764
Bulgaria,2017,Female,100,167286
French Polynesia,2018,Both Sexes,Total,65374
Canada,2018,Male,0,236049
Canada,2018,Male,5,248949
Canada,2018,Male,10,248790
Canada,2018,Male,15,252358
Canada,2018,Male,20,252437
Canada,2018,Male,25,235231
Canada,2018,Male,30,236297
Canada,2018,Male,35,225445
Canada,2018,Male,40,225596
Canada,2018,Male,45,232800
Canada,2018,Male,50,230175
Canada,2018,Male,55,242787
Canada,2018,Male,60,237132
Canada,2018,Male,65,232525
Canada,2018,Male,70,234014
Canada,2018,Male,75,148873
Canada,2018,Male,80,155463
Canada,2018,Male,85,105798
Canada,2018,Male,90,103521
Canada,2018,Male,95,74292
Canada,2018,Male,100,74007
Canada,2018,Female,0,34626
Canada,2018,Female,5,35223
Canada,2018,Female,10,10164
Canada,2018,Female,15,10682
Canada,2018,Female,20,2361
Canada,2018,Female,25,2536
Canada,2018,Female,30,310
Canada,2018,Female,35,447
Canada,2018,Female,40,156566
Canada,2018,Female,45,156151
Canada,2018,Female,50,31639
Canada,2018,Female,55,31790
Canada,2018,Female,60,32173
Canada,2018,Female,65,32287
Canada,2018,Female,70,171073
Canada,2018,Female,75,171903
Canada,2018,Female,80,185085
Canada,2018,Female,85,181880
Canada,2018,Female,90,206671
Canada,2018,Female,95,205057
Canada,2018,Female,100,229323
Georgia,2018,Both Sexes,Total,15531
Canada,2017,Male,0,241076
Canada,2017,Male,5,240970
Canada,2017,Male,10,247380
Canada,2017,Male,15,247165
Canada,2017,Male,20,236504
Canada,2017,Male,25,237158
Canada,2017,Male,30,235125
Canada,2017,Male,35,234846
Canada,2017,Male,40,251275
Canada,2017,Male,45,248519
Canada,2017,Male,50,271398
Canada,2017,Male,55,265540
Canada,2017,Male,60,275269
Canada,2017,Male,65,276839
Canada,2017,Male,70,191324
Canada,2017,Male,75,199535
Canada,2017,Male,80,149251
Canada,2017,Male,85,146225
Canada,2017,Male,90,115542
Canada,2017,Male,95,114860
Canada,2017,Male,100,58651
Canada,2017,Female,0,59352
Canada,2017,Female,5,17906
Canada,2017,Female,10,18485
Canada,2017,Female,15,4682
Canada,2017,Female,20,4928
Canada,2017,Female,25,510
Canada,2017,Female,30,813
Canada,2017,Female,35,98462
Canada,2017,Female,40,4068
Canada,2017,Female,45,790
Canada,2017,Female,50,535
Canada,2017,Female,55,2441
Canada,2017,Female,60,1630
Canada,2017,Female,65,3013
Canada,2017,Female,70,3790
Canada,2017,Female,75,4986
Canada,2017,Female,80,3724
Canada,2017,Female,85,4294
Canada,2017,Female,90,3124
Canada,2017,Female,95,4010
Canada,2017,Female,100,3219
Germany,2018,Both Sexes,Total,2703
Cayman Islands,2017,Male,0,1352
Cayman Islands,2017,Male,5,768
Cayman Islands,2017,Male,10,331
Cayman Islands,2017,Male,15,134
Cayman Islands,2017,Male,20,25
Cayman Islands,2017,Male,25,3869
Cayman Islands,2017,Male,30,721
Cayman Islands,2017,Male,35,446
Cayman Islands,2017,Male,40,2642
Cayman Islands,2017,Male,45,1344
Cayman Islands,2017,Male,50,2170
Cayman Islands,2017,Male,55,2615
Cayman Islands,2017,Male,60,4363
Cayman Islands,2017,Male,65,3552
Cayman Islands,2017,Male,70,3944
Cayman Islands,2017,Male,75,3632
Cayman Islands,2017,Male,80,4529
Cayman Islands,2017,Male,85,3312
Cayman Islands,2017,Male,90,2454
Cayman Islands,2017,Male,95,1431
Cayman Islands,2017,Male,100,917
Cayman Islands,2017,Female,0,671
Cayman Islands,2017,Female,5,455
Cayman Islands,2017,Female,10,212
Cayman Islands,2017,Female,15,97625
Cayman Islands,2017,Female,20,4105
Cayman Islands,2017,Female,25,766
Cayman Islands,2017,Female,30,626
Cayman Islands,2017,Female,35,2209
Cayman Islands,2017,Female,40,1740
Cayman Islands,2017,Female,45,2979
Cayman Islands,2017,Female,50,4236
Cayman Islands,2017,Female,55,5116
Cayman Islands,2017,Female,60,3504
Cayman Islands,2017,Female,65,4627
Cayman Islands,2017,Female,70,2772
Cayman Islands,2017,Female,75,4283
Cayman Islands,2017,Female,80,3031
Cayman Islands,2017,Female,85,2187
Cayman Islands,2017,Female,90,1263
Cayman Islands,2017,Female,95,681
Cayman Islands,2017,Female,100,300
Greece,2018,Both Sexes,Total,34866
Chile,2018,Male,0,17
Chile,2018,Male,5,3844
Chile,2018,Male,10,685
Chile,2018,Male,15,603
Chile,2018,Male,20,2561
Chile,2018,Male,25,1142
Chile,2018,Male,30,2285
Chile,2018,Male,35,3148
Chile,2018,Male,40,4427
Chile,2018,Male,45,3347
Chile,2018,Male,50,3894
Chile,2018,Male,55,3607
Chile,2018,Male,60,4774
Chile,2018,Male,65,2999
Chile,2018,Male,70,2339
Chile,2018,Male,75,1331
Chile,2018,Male,80,857
Chile,2018,Female,0,637
Chile,2018,Female,5,469
Chile,2018,Female,10,207
Chile,2018,Female,15,4044210
Chile,2018,Female,20,5685807
Chile,2018,Female,25,4044210
Chile,2018,Female,30,93388
Chile,2018,Female,35,93388
Chile,2018,Female,40,353100
Chile,2018,Female,45,20679
Chile,2018,Female,50,20679
Chile,2018,Female,55,20378
Chile,2018,Female,60,20378
Chile,2018,Female,65,109868
Chile,2018,Female,70,109868
Chile,2018,Female,75,2253450
Chile,2018,Female,80,124617
Greenland,2018,Both Sexes,Total,40299
Chile,2017,Male,0,142382
Chile,2017,Male,5,142382
Chile,2017,Male,10,143022
Chile,2017,Male,15,143022
Chile,2017,Male,20,141357
Chile,2017,Male,25,141357
Chile,2017,Male,30,142801
Chile,2017,Male,35,142801
Chile,2017,Male,40,151690
Chile,2017,Male,45,151690
Chile,2017,Male,50,145383
Chile,2017,Male,55,145383
Chile,2017,Male,60,152960
Chile,2017,Male,65,152960
Chile,2017,Male,70,141471
Chile,2017,Male,75,141471
Chile,2017,Male,80,112609
Chile,2017,Male,80,112609
Chile,2017,Male,85,305605
Chile,2017,Male,90,80819
Chile,2017,Male,95,80819
Chile,2017,Male,100,40773
Chile,2017,Female,0,40773
Chile,2017,Female,5,27886
Chile,2017,Female,10,27886
Chile,2017,Female,15,13522
Chile,2017,Female,20,13522
Chile,2017,Female,25,4789
Chile,2017,Female,30,6312
Chile,2017,Female,35,1016
Chile,2017,Female,40,507
Chile,2017,Female,45,507
Chile,2017,Female,50,89688
Chile,2017,Female,55,89688
Chile,2017,Female,60,335884
Chile,2017,Female,65,19785
Chile,2017,Female,70,19785
Chile,2017,Female,75,19776
Chile,2017,Female,80,19776
Chile,2017,Female,80,105366
Chile,2017,Female,85,105366
Chile,2017,Female,90,2067483
Chile,2017,Female,95,119920
Chile,2017,Female,100,119920
Grenada,2018,Both Sexes,Total,3358.5
"China, Hong Kong SAR",2018,Male,0,144615
"China, Hong Kong SAR",2018,Male,5,154776
"China, Hong Kong SAR",2018,Male,10,154776
"China, Hong Kong SAR",2018,Male,15,158158
"China, Hong Kong SAR",2018,Male,20,158158
"China, Hong Kong SAR",2018,Male,25,156490
"China, Hong Kong SAR",2018,Male,30,156490
"China, Hong Kong SAR",2018,Male,35,160050
"China, Hong Kong SAR",2018,Male,40,160050
"China, Hong Kong SAR",2018,Male,45,150685
"China, Hong Kong SAR",2018,Male,50,150685
"China, Hong Kong SAR",2018,Male,55,152870
"China, Hong Kong SAR",2018,Male,60,152870
"China, Hong Kong SAR",2018,Male,65,143155
"China, Hong Kong SAR",2018,Male,70,143155
"China, Hong Kong SAR",2018,Male,75,116787
"China, Hong Kong SAR",2018,Male,80,116787
"China, Hong Kong SAR",2018,Male,85,370285
"China, Hong Kong SAR",2018,Female,0,89189
"China, Hong Kong SAR",2018,Female,5,89189
"China, Hong Kong SAR",2018,Female,10,50217
"China, Hong Kong SAR",2018,Female,15,50217
"China, Hong Kong SAR",2018,Female,20,38627
"China, Hong Kong SAR",2018,Female,25,38627
"China, Hong Kong SAR",2018,Female,30,23064
"China, Hong Kong SAR",2018,Female,35,23064
"China, Hong Kong SAR",2018,Female,40,10603
"China, Hong Kong SAR",2018,Female,45,14563
"China, Hong Kong SAR",2018,Female,50,3008
"China, Hong Kong SAR",2018,Female,55,952
"China, Hong Kong SAR",2018,Female,60,952
"China, Hong Kong SAR",2018,Female,65,4026209
"China, Hong Kong SAR",2018,Female,70,5703569
"China, Hong Kong SAR",2018,Female,75,94666
"China, Hong Kong SAR",2018,Female,80,355638
"China, Hong Kong SAR",2018,Female,85,113555
Guadeloupe,2018,Both Sexes,Total,4053.73498
"China, Hong Kong SAR",2017,Male,0,126764
"China, Hong Kong SAR",2017,Male,5,142465
"China, Hong Kong SAR",2017,Male,10,140208
"China, Hong Kong SAR",2017,Male,15,142118
"China, Hong Kong SAR",2017,Male,20,143869
"China, Hong Kong SAR",2017,Male,25,151637
"China, Hong Kong SAR",2017,Male,30,149121
"China, Hong Kong SAR",2017,Male,35,153477
"China, Hong Kong SAR",2017,Male,40,138324
"China, Hong Kong SAR",2017,Male,45,108655
"China, Hong Kong SAR",2017,Male,50,289445
"China, Hong Kong SAR",2017,Male,55,71234
"China, Hong Kong SAR",2017,Male,60,42201
"China, Hong Kong SAR",2017,Male,65,26077
"China, Hong Kong SAR",2017,Male,70,12484
"China, Hong Kong SAR",2017,Male,75,5815
"China, Hong Kong SAR",2017,Male,80,90689
"China, Hong Kong SAR",2017,Male,85,338445
"China, Hong Kong SAR",2017,Female,0,108667
"China, Hong Kong SAR",2017,Female,5,2087334
"China, Hong Kong SAR",2017,Female,10,122315
"China, Hong Kong SAR",2017,Female,15,145729
"China, Hong Kong SAR",2017,Female,20,153238
"China, Hong Kong SAR",2017,Female,25,158700
"China, Hong Kong SAR",2017,Female,30,156894
"China, Hong Kong SAR",2017,Female,35,160045
"China, Hong Kong SAR",2017,Female,40,152561
"China, Hong Kong SAR",2017,Female,45,153282
"China, Hong Kong SAR",2017,Female,50,140504
"China, Hong Kong SAR",2017,Female,55,112641
"China, Hong Kong SAR",2017,Female,60,351431
"China, Hong Kong SAR",2017,Female,65,78893
"China, Hong Kong SAR",2017,Female,70,52399
"China, Hong Kong SAR",2017,Female,75,36216
"China, Hong Kong SAR",2017,Female,80,21451
"China, Hong Kong SAR",2017,Female,85,13614
Guam,2018,Both Sexes,Total,259289
"China, Macao SAR",2018,Male,0,150913
"China, Macao SAR",2018,Male,5,29002
"China, Macao SAR",2018,Male,10,30836
"China, Macao SAR",2018,Male,15,134946
"China, Macao SAR",2018,Male,20,149775
"China, Macao SAR",2018,Male,25,187914
"China, Macao SAR",2018,Male,30,209911
"China, Macao SAR",2018,Male,35,224697
"China, Macao SAR",2018,Male,40,234095
"China, Macao SAR",2018,Male,45,202457
"China, Macao SAR",2018,Male,50,173020
"China, Macao SAR",2018,Male,55,175190
"China, Macao SAR",2018,Male,60,170074
"China, Macao SAR",2018,Male,65,148066
"China, Macao SAR",2018,Male,70,96281
"China, Macao SAR",2018,Male,75,59443
"China, Macao SAR",2018,Male,80,32872
"China, Macao SAR",2018,Male,85,16662
"China, Macao SAR",2018,Female,0,5135
"China, Macao SAR",2018,Female,5,1394
"China, Macao SAR",2018,Female,10,541
"China, Macao SAR",2018,Female,15,143215
"China, Macao SAR",2018,Female,20,27887
"China, Macao SAR",2018,Female,25,28966
"China, Macao SAR",2018,Female,30,127805
"China, Macao SAR",2018,Female,35,142469
"China, Macao SAR",2018,Female,40,179921
"China, Macao SAR",2018,Female,45,201459
"China, Macao SAR",2018,Female,50,211404
"China, Macao SAR",2018,Female,55,221220
"China, Macao SAR",2018,Female,60,196092
"China, Macao SAR",2018,Female,65,173960
"China, Macao SAR",2018,Female,70,182730
"China, Macao SAR",2018,Female,75,189839
"China, Macao SAR",2018,Female,80,181339
"China, Macao SAR",2018,Female,85,134960
Guatemala,2018,Both Sexes,Total,206227
Colombia,2018,Male,0,68232
Colombia,2018,Male,5,39952
Colombia,2018,Male,10,15216
Colombia,2018,Male,15,3762
Colombia,2018,Male,20,914
Colombia,2018,Male,25,5450421
Colombia,2018,Male,30,5454147
Colombia,2018,Male,35,149533
Colombia,2018,Male,40,150223
Colombia,2018,Male,45,28840
Colombia,2018,Male,50,28921
Colombia,2018,Male,55,29278
Colombia,2018,Male,60,30057
Colombia,2018,Male,65,135752
Colombia,2018,Male,70,135349
Colombia,2018,Male,75,154833
Colombia,2018,Male,80,152304
Colombia,2018,Male,85,194291
Colombia,2018,Male,90,191102.5
Colombia,2018,Male,95,214575
Colombia,2018,Male,100,212243
Colombia,2018,Female,0,228112
Colombia,2018,Female,5,226404.5
Colombia,2018,Female,10,232624
Colombia,2018,Female,15,233359.5
Colombia,2018,Female,20,193358
Colombia,2018,Female,25,197907.5
Colombia,2018,Female,30,175160
Colombia,2018,Female,35,174090
Colombia,2018,Female,40,174262
Colombia,2018,Female,45,174726
Colombia,2018,Female,50,172047
Colombia,2018,Female,55,171060.5
Colombia,2018,Female,60,143218
Colombia,2018,Female,65,145642
Colombia,2018,Female,70,90809
Colombia,2018,Female,75,93545
Colombia,2018,Female,80,57184
Colombia,2018,Female,85,58313.5
Colombia,2018,Female,90,31861
Colombia,2018,Female,95,32366.5
Colombia,2018,Female,100,16266
Guernsey,2018,Both Sexes,Total,2556
Costa Rica,2018,Male,0,4890
Costa Rica,2018,Male,15,5012.5
Costa Rica,2018,Male,20,1274
Costa Rica,2018,Male,25,1334
Costa Rica,2018,Male,30,428
Costa Rica,2018,Male,35,484.5
Costa Rica,2018,Male,40,141999
Costa Rica,2018,Male,45,142607
Costa Rica,2018,Male,50,27520
Costa Rica,2018,Male,55,27703.5
Costa Rica,2018,Male,60,27724
Costa Rica,2018,Male,65,28345
Costa Rica,2018,Male,70,129025
Costa Rica,2018,Male,75,128415
Costa Rica,2018,Male,80,147404
Costa Rica,2018,Male,85,144936.5
Costa Rica,2018,Male,90,186094
Costa Rica,2018,Male,95,183007.5
Costa Rica,2018,Female,0,205461
Costa Rica,2018,Female,15,203460
Costa Rica,2018,Female,20,214621
Costa Rica,2018,Female,25,213012.5
Costa Rica,2018,Female,30,219875
Costa Rica,2018,Female,35,220547.5
Costa Rica,2018,Female,40,188352
Costa Rica,2018,Female,45,192222
Costa Rica,2018,Female,50,176862
Costa Rica,2018,Female,55,175411
Costa Rica,2018,Female,60,182013
Costa Rica,2018,Female,65,182371.5
Costa Rica,2018,Female,70,193339
Costa Rica,2018,Female,75,191589
Costa Rica,2018,Female,80,176582
Costa Rica,2018,Female,85,178960.5
Costa Rica,2018,Female,90,129452
Costa Rica,2018,Female,95,132206
Hungary,2018,Both Sexes,Total,50215
Costa Rica,2017,Male,0,98983.5
Costa Rica,2017,Male,15,66445
Costa Rica,2017,Male,20,67338.5
Costa Rica,2017,Male,25,39698
Costa Rica,2017,Male,30,39825
Costa Rica,2017,Male,35,14518
Costa Rica,2017,Male,40,14867
Costa Rica,2017,Male,45,3412
Costa Rica,2017,Male,50,3587
Costa Rica,2017,Male,55,721
Costa Rica,2017,Male,60,817.5
Costa Rica,2017,Male,65,2095861
Costa Rica,2017,Male,70,2100126
Costa Rica,2017,Male,75,51930
Costa Rica,2017,Male,80,51516
Costa Rica,2017,Male,85,11031
Costa Rica,2017,Male,90,10926
Costa Rica,2017,Male,95,11608
Costa Rica,2017,Female,0,11760
Costa Rica,2017,Female,15,48390
Costa Rica,2017,Female,20,48350
Costa Rica,2017,Female,25,55214
Costa Rica,2017,Female,30,55623
Costa Rica,2017,Female,35,60746
Costa Rica,2017,Female,40,60739
Costa Rica,2017,Female,45,72639
Costa Rica,2017,Female,50,71745
Costa Rica,2017,Female,55,80990
Costa Rica,2017,Female,60,80492
Costa Rica,2017,Female,65,84676
Costa Rica,2017,Female,70,85373
Costa Rica,2017,Female,75,78050
Costa Rica,2017,Female,80,78712
Costa Rica,2017,Female,85,78090
Costa Rica,2017,Female,90,77390
Costa Rica,2017,Female,95,75697
Iceland,2018,Both Sexes,Total,13660
Croatia,2018,Male,0,72167
Croatia,2018,Male,5,71909
Croatia,2018,Male,10,65374
Croatia,2018,Male,15,66074
Croatia,2018,Male,20,44499
Croatia,2018,Male,25,46901
Croatia,2018,Male,30,33683
Croatia,2018,Male,35,33021
Croatia,2018,Male,40,22975
Croatia,2018,Male,45,23332
Croatia,2018,Male,50,11269
Croatia,2018,Male,55,11568
Croatia,2018,Male,60,3378
Croatia,2018,Male,65,3560
Croatia,2018,Male,70,545
Croatia,2018,Male,75,558
Croatia,2018,Male,80,44
Croatia,2018,Male,85,47
Croatia,2018,Male,90,48857
Croatia,2018,Male,95,48435
Croatia,2018,Male,100,10337
Croatia,2018,Male,100,10765
Croatia,2018,Female,0,75045
Croatia,2018,Female,5,75464
Croatia,2018,Female,10,70916
Croatia,2018,Female,15,71311
Croatia,2018,Female,20,74665
Croatia,2018,Female,25,73639
Croatia,2018,Female,30,74673
Croatia,2018,Female,35,74929
Croatia,2018,Female,40,72580
Croatia,2018,Female,45,72540
Croatia,2018,Female,50,68823
Croatia,2018,Female,55,69490
Croatia,2018,Female,60,51908
Croatia,2018,Female,65,54347
Croatia,2018,Female,70,45550
Croatia,2018,Female,75,44541
Croatia,2018,Female,80,37056
Croatia,2018,Female,85,37115
Croatia,2018,Female,90,25357
Croatia,2018,Female,95,25494
Croatia,2018,Female,100,10913
Croatia,2018,Female,100,2422
Ireland,2018,Both Sexes,Total,50776
Croatia,2017,Male,0,48260
Croatia,2017,Male,5,53597
Croatia,2017,Male,10,54441
Croatia,2017,Male,15,60359
Croatia,2017,Male,20,60657
Croatia,2017,Male,25,72603
Croatia,2017,Male,30,72675
Croatia,2017,Male,35,81642
Croatia,2017,Male,40,81511
Croatia,2017,Male,45,82483
Croatia,2017,Male,50,83729
Croatia,2017,Male,55,76523
Croatia,2017,Male,60,77340
Croatia,2017,Male,65,78330
Croatia,2017,Male,70,78104
Croatia,2017,Male,75,75417
Croatia,2017,Male,80,75579
Croatia,2017,Male,85,72401
Croatia,2017,Male,90,72501
Croatia,2017,Male,95,63965
Croatia,2017,Male,100,65002
Croatia,2017,Male,100,42528
Croatia,2017,Female,0,30
Croatia,2017,Female,5,49623
Croatia,2017,Female,10,49241
Croatia,2017,Female,15,10358
Croatia,2017,Female,20,10448
Croatia,2017,Female,25,11058
Croatia,2017,Female,30,10969
Croatia,2017,Female,35,44775
Croatia,2017,Female,40,44995
Croatia,2017,Female,45,48343
Croatia,2017,Female,50,47908
Croatia,2017,Female,55,54321
Croatia,2017,Female,60,53777
Croatia,2017,Female,65,65109
Croatia,2017,Female,70,64359
Croatia,2017,Female,75,72543
Croatia,2017,Female,80,71993
Croatia,2017,Female,85,74099
Croatia,2017,Female,90,74744
Croatia,2017,Female,95,70581
Croatia,2017,Female,100,70479
Croatia,2017,Female,100,75293
Israel,2018,Both Sexes,Total,374336.5
Cuba,2018,Male,0,24907
Cuba,2018,Male,5,25111
Cuba,2018,Male,10,10600
Cuba,2018,Male,15,10654
Cuba,2018,Male,20,2282
Cuba,2018,Male,25,2356
Cuba,2018,Male,30,161
Cuba,2018,Male,35,170
Cuba,2018,Male,40,47332614
Cuba,2018,Male,45,1034882
Cuba,2018,Male,50,230874
Cuba,2018,Male,55,258226
Cuba,2018,Male,60,1240779
Cuba,2018,Male,65,1203843
Cuba,2018,Male,70,1287412
Cuba,2018,Male,75,1386533
Cuba,2018,Male,80,1655992
Cuba,2018,Male,85,1992696
Cuba,2018,Female,0,1956277
Cuba,2018,Female,5,1829153
Cuba,2018,Female,10,1658246
Cuba,2018,Female,15,1416707
Cuba,2018,Female,20,1160179
Cuba,2018,Female,25,1028566
Cuba,2018,Female,30,782021
Cuba,2018,Female,35,520934
Cuba,2018,Female,40,367031
Cuba,2018,Female,45,136408
Cuba,2018,Female,50,29468
Cuba,2018,Female,55,2365
Cuba,2018,Female,60,977003
Cuba,2018,Female,65,216440
Cuba,2018,Female,70,241127
Cuba,2018,Female,75,1159214
Cuba,2018,Female,80,1148342
Cuba,2018,Female,85,1257568
Italy,2018,Both Sexes,Total,275980
Cuba,2017,Male,0,1669074
Cuba,2017,Male,5,1962293
Cuba,2017,Male,10,1922352
Cuba,2017,Male,15,1837771
Cuba,2017,Male,20,1710033
Cuba,2017,Male,25,1502138
Cuba,2017,Male,30,1271580
Cuba,2017,Male,35,1195758
Cuba,2017,Male,40,978159
Cuba,2017,Male,45,762745
Cuba,2017,Male,50,634690
Cuba,2017,Male,55,302356
Cuba,2017,Male,60,84888
Cuba,2017,Male,65,10168
Cuba,2017,Male,70,46937060
Cuba,2017,Male,75,1064229
Cuba,2017,Male,80,225085
Cuba,2017,Male,85,269157
Cuba,2017,Female,0,1202753
Cuba,2017,Female,5,1169404
Cuba,2017,Female,10,1273836
Cuba,2017,Female,15,1395386
Cuba,2017,Female,20,1716735
Cuba,2017,Female,25,2014584
Cuba,2017,Female,30,1924615
Cuba,2017,Female,35,1815339
Cuba,2017,Female,40,1611961
Cuba,2017,Female,45,1361786
Cuba,2017,Female,50,1147954
Cuba,2017,Female,55,1011942
Cuba,2017,Female,60,722339
Cuba,2017,Female,65,553031
Cuba,2017,Female,70,357472
Cuba,2017,Female,75,128712
Cuba,2017,Female,80,27181
Cuba,2017,Female,85,2109
Jamaica,2018,Both Sexes,Total,254628
Curaçao,2017,Male,0,212217
Curaçao,2017,Male,5,251975
Curaçao,2017,Male,10,1129408
Curaçao,2017,Male,15,1118918
Curaçao,2017,Male,20,1251284
Curaçao,2017,Male,25,1406272
Curaçao,2017,Male,30,1719670
Curaçao,2017,Male,35,1969997
Curaçao,2017,Male,40,1887525
Curaçao,2017,Male,45,1824748
Curaçao,2017,Male,50,1661555
Curaçao,2017,Male,55,1445592
Curaçao,2017,Male,60,1258299
Curaçao,2017,Male,65,1176044
Curaçao,2017,Male,70,908113
Curaçao,2017,Male,75,810038
Curaçao,2017,Male,80,623153
Curaçao,2017,Male,85,290468
Curaçao,2017,Male,90,79148
Curaçao,2017,Male,95,9572
Curaçao,2017,Male,100,41138904
Curaçao,2017,Female,0,2871618
Curaçao,2017,Female,5,535433
Curaçao,2017,Female,10,484664
Curaçao,2017,Female,15,2280148
Curaçao,2017,Female,20,2158344
Curaçao,2017,Female,25,1821785
Curaçao,2017,Female,30,1442332
Curaçao,2017,Female,35,1179849
Curaçao,2017,Female,40,1000575
Curaçao,2017,Female,45,855408
Curaçao,2017,Female,50,717995
Curaçao,2017,Female,55,545001
Curaçao,2017,Female,60,404866
Curaçao,2017,Female,65,275266
Curaçao,2017,Female,70,199364
Curaçao,2017,Female,75,125079
Curaçao,2017,Female,80,103574
Curaçao,2017,Female,85,2770695
Curaçao,2017,Female,90,517176
Curaçao,2017,Female,95,468744
Curaçao,2017,Female,100,2152491
Japan,2018,Both Sexes,Total,332
Czechia,2018,Male,0,1665559
Czechia,2018,Male,5,1474329
Czechia,2018,Male,10,1330120
Czechia,2018,Male,15,1110734
Czechia,2018,Male,20,909671
Czechia,2018,Male,25,717820
Czechia,2018,Male,30,511980
Czechia,2018,Male,35,374598
Czechia,2018,Male,40,247207
Czechia,2018,Male,45,173388
Czechia,2018,Male,50,106375
Czechia,2018,Male,55,92332
Czechia,2018,Male,60,602500
Czechia,2018,Male,65,27500
Czechia,2018,Male,70,25000
Czechia,2018,Male,75,24100
Czechia,2018,Male,80,23300
Czechia,2018,Male,85,22200
Czechia,2018,Male,90,21100
Czechia,2018,Male,95,19900
Czechia,2018,Male,100,18800
Czechia,2018,Male,100,14800
Czechia,2018,Female,0,20000
Czechia,2018,Female,5,18900
Czechia,2018,Female,10,17600
Czechia,2018,Female,15,15500
Czechia,2018,Female,20,13200
Czechia,2018,Female,25,10300
Czechia,2018,Female,30,7500
Czechia,2018,Female,35,5100
Czechia,2018,Female,40,5000
Czechia,2018,Female,45,598000
Czechia,2018,Female,50,27600
Czechia,2018,Female,55,25000
Czechia,2018,Female,60,24100
Czechia,2018,Female,65,23200
Czechia,2018,Female,70,22100
Czechia,2018,Female,75,21100
Czechia,2018,Female,80,19800
Czechia,2018,Female,85,18700
Czechia,2018,Female,90,17200
Czechia,2018,Female,95,14500
Czechia,2018,Female,100,11700
Czechia,2018,Female,100,5800
Jersey,2018,Both Sexes,Total,11519
Czechia,2017,Male,0,12700
Czechia,2017,Male,5,9800
Czechia,2017,Male,10,7200
Czechia,2017,Male,15,5000
Czechia,2017,Male,20,5100
Czechia,2017,Male,25,10327589
Czechia,2017,Male,30,309567
Czechia,2017,Male,35,64161
Czechia,2017,Male,40,64233
Czechia,2017,Male,45,296072
Czechia,2017,Male,50,310624
Czechia,2017,Male,55,379985
Czechia,2017,Male,60,367181
Czechia,2017,Male,65,333895
Czechia,2017,Male,70,321942
Czechia,2017,Male,75,338208
Czechia,2017,Male,80,344164
Czechia,2017,Male,85,313351
Czechia,2017,Male,90,284848
Czechia,2017,Male,95,267106
Czechia,2017,Male,100,273394
Czechia,2017,Male,100,121578
Czechia,2017,Female,0,316703
Czechia,2017,Female,5,309321
Czechia,2017,Female,10,328884
Czechia,2017,Female,15,333591
Czechia,2017,Female,20,306757
Czechia,2017,Female,25,283542
Czechia,2017,Female,30,272942
Czechia,2017,Female,35,287021
Czechia,2017,Female,40,223345
Czechia,2017,Female,45,151472
Czechia,2017,Female,50,99640
Czechia,2017,Female,55,51904
Czechia,2017,Female,60,15571
Czechia,2017,Female,65,1832
Czechia,2017,Female,70,10230185
Czechia,2017,Female,75,311036
Czechia,2017,Female,80,63087
Czechia,2017,Female,85,63197
Czechia,2017,Female,90,293802
Czechia,2017,Female,95,311168
Czechia,2017,Female,100,380948
Czechia,2017,Female,100,328012
Kazakhstan,2018,Both Sexes,Total,152651
Denmark,2018,Male,0,362
Denmark,2018,Male,5,293462
Denmark,2018,Male,10,59388
Denmark,2018,Male,15,59409
Denmark,2018,Male,20,265711
Denmark,2018,Male,25,286425
Denmark,2018,Male,30,360374
Denmark,2018,Male,35,335686
Denmark,2018,Male,40,312107
Denmark,2018,Male,45,311921
Denmark,2018,Male,50,324649
Denmark,2018,Male,55,338662
